measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA003,county,Allegheny,6732,34533,19.4944,2880,7.6979,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA005,county,Armstrong,15,1202,1.2479,115,8.732,EXCEEDS_BIAS_UNFILT,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA007,county,Beaver,189,3905,4.8399,233,5.6307,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA009,county,Bedford,34,821,4.1413,74,8.2682,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA011,county,Berks,101,10542,0.9581,1393,11.6716,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA013,county,Blair,161,3116,5.1669,269,7.9468,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA015,county,Bradford,21,1673,1.2552,74,4.2358,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA017,county,Bucks,1358,9937,13.6661,1584,13.7488,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA019,county,Butler,70,3683,1.9006,304,7.6248,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA021,county,Cambria,647,3322,19.4762,599,15.2767,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA023,county,Cameron,9,105,8.5714,8,7.0796,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA025,county,Carbon,134,1374,9.7525,201,12.7619,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA027,county,Centre,81,1745,4.6418,748,30.004,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA029,county,Chester,1934,8319,23.248,622,6.9567,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA031,county,Clarion,34,799,4.2553,102,11.3208,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA033,county,Clearfield,2,1420,0.1408,62,4.1835,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA035,county,Clinton,18,713,2.5245,61,7.8811,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA037,county,Columbia,53,1290,4.1085,290,18.3544,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA039,county,Crawford,30,1368,2.193,109,7.3798,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA041,county,Cumberland,310,4158,7.4555,698,14.374,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA043,county,Dauphin,493,9765,5.0486,868,8.1633,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA045,county,Delaware,3048,20801,14.6531,874,4.0323,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA047,county,Elk,11,402,2.7363,30,6.9444,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA049,county,Erie,788,5205,15.1393,621,10.6591,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA051,county,Fayette,229,3424,6.6881,209,5.7528,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA053,county,Forest,1,90,1.1111,12,11.7647,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA055,county,Franklin,10,3135,0.319,146,4.4499,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA057,county,Fulton,0,241,0,26,9.7378,EXCEEDS_BIAS_UNFILT,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA059,county,Greene,58,706,8.2153,49,6.4901,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,38,896,4.2411,76,7.8189,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA063,county,Indiana,102,1565,6.5176,338,17.7614,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA065,county,Jefferson,18,878,2.0501,103,10.4995,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA067,county,Juniata,4,376,1.0638,40,9.6154,EXCEEDS_BIAS_UNFILT,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,368,5155,7.1387,394,7.1004,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA071,county,Lancaster,795,9731,8.1698,576,5.5884,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA073,county,Lawrence,36,2434,1.479,102,4.0221,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA075,county,Lebanon,92,3131,2.9384,62,1.9417,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA077,county,Lehigh,576,12520,4.6006,635,4.8271,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA079,county,Luzerne,391,5850,6.6838,332,5.3704,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA081,county,Lycoming,31,2839,1.0919,176,5.8375,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA083,county,McKean,47,976,4.8156,70,6.6922,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA085,county,Mercer,6,2734,0.2195,160,5.5287,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA087,county,Mifflin,64,1287,4.9728,39,2.9412,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA089,county,Monroe,46,3169,1.4516,290,8.3839,EXCEEDS_BIAS_UNFILT,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA091,county,Montgomery,2353,14369,16.3755,1373,8.7219,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA093,county,Montour,16,284,5.6338,26,8.3871,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA095,county,Northampton,955,6399,14.9242,823,11.3957,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA097,county,Northumberland,47,1815,2.5895,145,7.398,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA099,county,Perry,20,768,2.6042,120,13.5135,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,55388,94867,58.3849,4334,4.3689,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA103,county,Pike,24,861,2.7875,55,6.0044,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA105,county,Potter,15,302,4.9669,41,11.9534,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,234,2845,8.225,160,5.3245,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA109,county,Snyder,30,346,8.6705,39,10.1299,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA111,county,Somerset,19,757,2.5099,123,13.9773,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA113,county,Sullivan,1,149,0.6711,10,6.2893,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,105,616,17.0455,54,8.0597,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA117,county,Tioga,5,514,0.9728,209,28.9073,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA119,county,Union,27,288,9.375,88,23.4043,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA121,county,Venango,57,1173,4.8593,86,6.8308,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA123,county,Warren,27,890,3.0337,49,5.2183,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA125,county,Washington,274,4248,6.4501,385,8.31,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA127,county,Wayne,10,762,1.3123,56,6.846,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,509,5923,8.5936,676,10.244,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA131,county,Wyoming,3,594,0.5051,58,8.8957,EXCEEDS_BIAS_UNFILT,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
102,Cases with Monetary Bail Equivalent to $500 or Less,PERCENTAGE,1,all defendants,PA133,county,York,331,13191,2.5093,1216,8.4403,EXCEEDS_BIAS_UNFILT,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,541620,844729,64.1176,2337,0.2759,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA001,county,Adams,3640,5033,72.3227,0,0,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA003,county,Allegheny,39778,71416,55.699,74,0.1035,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA005,county,Armstrong,2059,3266,63.0435,1,0.0306,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA007,county,Beaver,7052,10728,65.7345,1,0.0093,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA009,county,Bedford,1643,2395,68.6013,2,0.0834,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA011,county,Berks,12747,19910,64.0231,5,0.0251,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA013,county,Blair,8141,11600,70.181,6,0.0517,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA015,county,Bradford,2662,4047,65.7771,4,0.0987,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA017,county,Bucks,24846,33501,74.165,2,0.006,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA019,county,Butler,7638,10710,71.3165,1,0.0093,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA021,county,Cambria,6040,9789,61.7019,6,0.0613,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA023,county,Cameron,220,326,67.4847,0,0,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA025,county,Carbon,2683,3835,69.9609,0,0,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA027,county,Centre,5260,7084,74.2518,0,0,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA029,county,Chester,14263,20920,68.1788,17,0.0812,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA031,county,Clarion,1557,2336,66.6524,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA033,county,Clearfield,3213,4524,71.0212,1,0.0221,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA035,county,Clinton,1653,2154,76.7409,12,0.554,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA037,county,Columbia,2441,3735,65.3548,38,1.0072,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA039,county,Crawford,3416,4725,72.2963,6,0.1268,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA041,county,Cumberland,9321,13100,71.1527,30,0.2285,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA043,county,Dauphin,16984,25865,65.664,45,0.1737,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA045,county,Delaware,22767,37321,61.0032,19,0.0509,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA047,county,Elk,1258,1734,72.549,1,0.0576,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA049,county,Erie,10365,14865,69.7275,7,0.0471,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA051,county,Fayette,5664,8860,63.9278,3,0.0338,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA053,county,Forest,233,365,63.8356,0,0,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA055,county,Franklin,7834,10700,73.215,0,0,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA057,county,Fulton,802,1060,75.6604,10,0.9346,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA059,county,Greene,1554,2216,70.1264,4,0.1802,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,2016,2912,69.2308,5,0.1714,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA063,county,Indiana,3301,4839,68.2166,2,0.0413,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA065,county,Jefferson,1642,2495,65.8116,3,0.1201,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA067,county,Juniata,687,984,69.8171,12,1.2048,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,8487,12685,66.9058,235,1.8189,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA071,county,Lancaster,19300,26429,73.0258,7,0.0265,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA073,county,Lawrence,3514,5749,61.1237,46,0.7938,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA075,county,Lebanon,6692,9127,73.3209,9,0.0985,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA077,county,Lehigh,18341,25065,73.1737,14,0.0558,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA079,county,Luzerne,11546,17113,67.4692,40,0.2332,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA081,county,Lycoming,6714,9232,72.7253,3,0.0325,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA083,county,McKean,1871,2679,69.8395,1,0.0373,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA085,county,Mercer,5744,8362,68.6917,5,0.0598,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA087,county,Mifflin,1911,2841,67.265,2,0.0703,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA089,county,Monroe,8639,11830,73.0262,28,0.2361,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA091,county,Montgomery,29000,41832,69.3249,14,0.0335,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA093,county,Montour,566,852,66.4319,0,0,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA095,county,Northampton,10380,14627,70.9647,17,0.1161,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA097,county,Northumberland,3693,5514,66.975,0,0,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA099,county,Perry,1856,2617,70.9209,13,0.4943,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,99004,189295,52.3014,1444,0.7571,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA103,county,Pike,1848,2524,73.2171,4,0.1582,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA105,county,Potter,644,1074,59.9628,0,0,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,5499,8232,66.8003,9,0.1092,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA109,county,Snyder,1378,1871,73.6505,3,0.1601,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA111,county,Somerset,2015,3128,64.4182,2,0.0639,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA113,county,Sullivan,283,399,70.9273,0,0,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,1507,2313,65.1535,1,0.0432,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA117,county,Tioga,1351,1817,74.3533,1,0.055,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA119,county,Union,1176,1608,73.1343,0,0,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA121,county,Venango,2295,3281,69.9482,8,0.2432,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
103,Misdemeanor Cases,PERCENTAGE,1,all defendants,PA123,county,Warren,1586,2424,65.429,1,0.0412,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
